,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5898,0082-LDZUE,1,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.25920398009950246,0.0029425340410800826,0
5900,5343-SGUBI,0,0,0,0,0.7183098591549296,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,0.6164179104477612,0.49374567274405723,0
5901,0856-NAOES,1,0,0,0,0.07042253521126761,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0.4243781094527363,0.04561504731133164,0
5902,1976-AZZPJ,1,0,1,0,0.08450704225352113,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.15870646766169158,0.027440572351719365,0
5903,7248-VZQLC,0,1,0,0,0.647887323943662,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.6661691542288557,0.45586775905838905,1
5904,6156-UZDLF,0,0,0,0,0.352112676056338,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,1,1,0,0.6855721393034826,0.26024694207246707,0
5905,3099-OONVS,1,0,1,1,0.3380281690140845,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.3587064676616915,0.14747288252942534,0
5907,5183-KLYEM,0,0,0,0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.9402985074626866,0.9432033233325641,0
5910,6625-IUTTT,1,0,0,0,0.9295774647887324,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,2,0,0,0.4706467661691542,0.5011250865451189,0
5911,9355-NPPFS,0,1,0,0,0.352112676056338,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6024875621890547,0.22932148626817447,0
5912,0068-FIGTF,0,0,0,0,0.36619718309859156,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1,0.5965174129353235,0.2377279021463189,0
5913,5965-GGPRW,1,0,1,1,1.0,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,2,0,0,0.8656716417910447,0.8759462266328178,0
5914,8035-PWSEV,0,0,0,0,0.07042253521126761,1,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0.7064676616915423,0.05403300253865682,0
5916,1840-BIUOG,1,0,0,0,0.2676056338028169,1,1,1,0.0,1.0,0.0,1.0,1.0,0.0,1,1,0,0.5019900497512438,0.16125086545118855,0
5917,1356-MKYSK,1,0,0,0,0.07042253521126761,1,0,1,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0.600995024875622,0.05360027694438034,0
5920,5828-DWPIL,1,1,1,0,0.8591549295774648,1,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0.7049751243781094,0.6461458573736442,0
5921,8398-TBIYD,0,0,0,0,1.0,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0.6611940298507463,0.7115566582044772,0
5922,0011-IGKFF,1,1,1,0,0.16901408450704225,1,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.7935323383084577,0.14067043618739902,1
5923,4192-GORJT,1,0,1,0,0.056338028169014086,1,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.7582089552238807,0.055308100623124856,1
5924,6496-SLWHQ,1,1,0,0,0.028169014084507043,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.8631840796019901,0.03180821601661666,1
5925,9912-GVSEQ,0,1,1,0,0.352112676056338,1,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0,1,0,0.7522388059701492,0.2726459727671359,1
5926,2931-FSOHN,1,1,0,0,0.16901408450704225,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.4144278606965174,0.08880106162012463,0
5928,5383-MMTWC,0,1,1,0,0.09859154929577464,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.654228855721393,0.06861297022847912,1
5929,9971-ZWPBF,1,1,1,1,0.4647887323943662,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0.9019900497512439,0.41615508885298863,0
5930,4712-AUQZO,1,0,0,0,0.23943661971830985,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.1527363184079602,0.061337410570043854,0
5931,9711-FJTBX,1,0,1,1,0.7746478873239436,1,0,1,0.0,1.0,1.0,1.0,0.0,0.0,1,1,1,0.6726368159203979,0.5510039233787214,0
5932,2908-ZTPNF,0,0,0,0,0.49295774647887325,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0.16517412935323383,0.1440572351719363,0
5933,7240-ETPTR,0,0,1,0,0.11267605633802817,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.3034825870646766,0.048857604431110084,1
5934,2202-CUYXZ,1,0,0,0,0.0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0.6626865671641791,0.00762174013385645,1
5935,5995-OIGLP,1,0,0,0,0.15492957746478872,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0.382089552238806,0.07339603046388185,1
5936,8421-WZOOW,0,1,1,1,0.7887323943661971,1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0.7666666666666666,0.640278098315255,0
5937,6261-RCVNS,0,0,0,0,0.5774647887323944,1,0,1,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0.5537313432835822,0.36253750288483727,1
5939,1414-YADCW,1,0,1,0,0.971830985915493,1,0,1,1.0,1.0,0.0,1.0,0.0,0.0,2,0,0,0.6601990049751243,0.6562889453034848,0
5940,8756-RDDLT,0,0,0,0,0.9436619718309859,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0.2656716417910448,0.3538599123009462,0
5941,2862-PFNIK,1,0,0,1,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.06417910447761194,0.0006808216016616661,0
5942,5816-QVHRX,0,0,0,0,0.5070422535211268,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0.8164179104477611,0.40648511423955686,0
5944,6888-SBYAI,1,0,0,0,0.0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.3228855721393035,0.0036810523886452806,0
5945,7395-XWZOY,1,0,0,0,0.2676056338028169,0,0,1,1.0,1.0,1.0,1.0,1.0,0.0,0,1,0,0.3656716417910448,0.13232748672974845,0
5946,7169-YWAMK,1,0,1,1,1.0,1,0,1,1.0,1.0,0.0,1.0,1.0,0.0,2,0,0,0.4990049751243782,0.5581063927994462,0
5947,3640-PHQXK,0,0,0,0,0.4225352112676056,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0.7129353233830846,0.32172859450726976,1
5948,6877-LGWXO,1,1,1,0,0.23943661971830985,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.6,0.16199515347334412,1
5949,6859-RKMZJ,1,0,1,0,0.14084507042253522,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.3661691542288557,0.06800715439649203,0
5951,2957-JIRMN,0,1,0,0,0.8591549295774648,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.6587064676616916,0.5700842372490191,0
5952,2049-BAFNW,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0.17562189054726365,0.0019732287099007615,0
5953,3842-QTGDL,1,0,1,0,0.2112676056338028,1,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.6218905472636815,0.15030002307869836,0
5954,7163-OCEQI,1,0,1,1,0.29577464788732394,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,0.600995024875622,0.1898165243480268,0
5955,9782-LGXMC,0,0,1,1,0.676056338028169,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.43283582089552236,0.34679783060235403,0
5956,5975-BAICR,1,0,1,1,0.49295774647887325,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,1,1,0,0.45223880597014926,0.25036925917378255,0
5957,8019-ENHXU,1,0,1,0,0.5774647887323944,1,1,1,0.0,1.0,1.0,1.0,0.0,1.0,0,1,0,0.8079601990049752,0.47533464112624046,1
5958,5167-GBFRE,1,1,0,0,0.04225352112676056,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.06915422885572138,0.009658435264251097,1
5959,9033-EOXWV,0,0,0,0,0.15492957746478872,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,0,1,0.5552238805970149,0.09852873297945997,1
5960,4673-KKSLS,0,0,0,0,0.4225352112676056,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.690049751243781,0.3121913224094161,0
5961,4853-OITSN,1,0,1,0,0.056338028169014086,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.7054726368159204,0.045516962843295636,0
5963,1324-NLTJE,0,1,0,0,0.19718309859154928,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.3656716417910448,0.08519501500115394,1
5964,2324-EFHVG,1,0,0,0,0.8873239436619719,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,2,1,0,0.8572139303482588,0.7701188552965612,0
5966,1522-VVDMG,1,0,1,1,0.08450704225352113,1,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0.7114427860696517,0.06808216016616662,1
5967,6907-CQGPN,1,0,0,0,0.39436619718309857,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0.15970149253731342,0.11377221324717286,0
5969,0239-OXEXL,0,0,0,0,0.6338028169014085,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.6567164179104478,0.44181860143087925,0
5971,7049-GKVZY,0,0,0,0,0.22535211267605634,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,1,0,0,0.6129353233830845,0.1579217632125548,0
5974,0212-ISBBF,0,0,0,0,0.29577464788732394,0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.3194029850746269,0.12463074082621739,0
5975,9185-TQCVP,1,0,1,0,0.18309859154929578,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6656716417910449,0.12928686822063237,1
5976,3585-YNADK,0,0,1,0,0.7887323943661971,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0.5606965174129352,0.5019789983844911,0
5977,5271-DBYSJ,1,1,0,0,0.14084507042253522,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.6059701492537314,0.09334179552273253,0
5980,5567-WSELE,1,1,1,0,0.028169014084507043,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7597014925373133,0.030088852988691437,1
5981,1472-TNCWL,1,0,0,1,0.49295774647887325,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0.7606965174129353,0.4031502423263328,0
5982,8063-RJYNF,1,0,0,0,0.2112676056338028,1,0,1,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7562189054726368,0.16898799907685208,1
5983,0687-ZVTHB,1,0,1,1,0.9014084507042254,1,1,1,1.0,1.0,1.0,0.0,0.0,1.0,1,0,0,0.5393034825870647,0.5348546042003232,1
5984,2080-GKCWQ,1,0,0,0,0.014084507042253521,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.564179104477612,0.015341564735748903,0
5985,9661-ACXBS,0,0,0,0,0.5774647887323944,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.8651741293532339,0.5056485114239556,1
5986,2193-SFWQW,1,0,1,1,1.0,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0.9323383084577115,0.9247980613893376,0
5988,3462-BJQQA,0,0,0,0,0.07042253521126761,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.7114427860696517,0.061602815601200095,0
5990,6733-LRIZX,1,0,0,0,0.4788732394366197,1,1,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0.9024875621890548,0.4623471036233556,0
5992,4367-NHWMM,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0661691542288557,0.0007039003000230785,0
5993,3727-RJMEO,1,0,1,0,0.07042253521126761,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0.6427860696517412,0.050940456958227555,1
5994,3779-OSWCF,0,0,1,0,0.9859154929577465,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,0,0.745771144278607,0.7485979690745441,0
5995,6736-DHUQI,0,0,1,1,0.9295774647887324,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0.6621890547263681,0.6438379875375029,0
5996,3915-ODIYG,1,1,0,0,0.8309859154929577,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1,1,0,0.5323383084577115,0.5026252019386107,0
5997,1360-RCYRT,1,0,1,1,0.30985915492957744,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0.12039800995024877,0.07615393491807063,0
5998,2724-FJDYW,1,0,0,1,0.5352112676056338,0,0,1,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0.364179104477612,0.25073851834756516,0
6000,6646-VRFOL,1,1,1,0,0.7323943661971831,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.8517412935323383,0.6308216016616662,1
6003,5685-IIXLY,0,0,1,1,0.056338028169014086,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.6502487562189054,0.04447265174244172,1
6004,5671-UUNXD,0,1,1,0,0.6901408450704225,1,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,1,0,0.8199004975124379,0.5966939764597277,0
6005,0956-ACVZC,0,0,0,0,0.7464788732394366,1,0,1,0.0,0.0,1.0,0.0,1.0,1.0,1,1,0,0.7547263681592039,0.5818255250403876,0
6006,2325-NBPZG,0,0,0,0,0.028169014084507043,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5601990049751243,0.024792291714747287,0
6007,4250-ZBWLV,1,0,0,0,0.9436619718309859,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0.8975124378109453,0.8259577659819987,1
6008,4482-FTFFX,1,0,0,0,0.056338028169014086,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0.3771144278606965,0.03146203554119548,0
6010,0440-MOGPM,0,0,0,0,0.5633802816901409,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,0,0.6199004975124378,0.37446342026309715,0
6011,0020-JDNXP,0,0,1,1,0.4647887323943662,0,0,1,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1,0.42786069651741293,0.22783291022386337,0
6015,5095-AESKG,0,0,1,0,0.028169014084507043,1,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0.7288557213930348,0.025865451188552963,1
6016,2887-JPYLU,0,0,0,1,0.5633802816901409,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2681592039800995,0.21037387491345488,0
6019,1871-MOWRM,1,0,1,0,0.15492957746478872,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.6228855721393034,0.09781329333025618,1
6020,9714-EDSUC,1,0,0,0,0.04225352112676056,1,0,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1,0.7626865671641792,0.03943572582506347,0
6021,2027-OAQQC,0,0,0,0,0.5915492957746479,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.30646766169154227,0.2374105700438495,1
6022,0282-NVSJS,0,1,1,1,0.15492957746478872,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0.10995024875621891,0.03889914608816063,0
6023,9090-SGQXL,1,1,1,0,0.9436619718309859,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.8661691542288557,0.8401627048234479,1
6024,6595-YGXIT,1,1,0,0,0.3380281690140845,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.7034825870646766,0.2622201707823678,1
6026,9835-ZIITK,1,1,1,0,0.9154929577464789,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0.9213930348258705,0.8623297945995846,1
6027,8008-ESFLK,0,0,1,0,0.7323943661971831,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0.917910447761194,0.671209323794138,0
6028,7537-CBQUZ,1,1,0,0,0.8732394366197183,1,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0.9069651741293533,0.8092141703207939,0
6029,1555-DJEQW,0,0,1,1,0.971830985915493,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.954726368159204,0.8891183937225939,1
6030,5649-TJHOV,1,1,1,0,0.36619718309859156,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.18159203980099503,0.11691668589891531,1
6031,0519-XUZJU,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.5223880597014925,0.005994691899376876,1
6034,6338-AVWCY,1,0,0,0,0.028169014084507043,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,0.217910447761194,0.0129183014078006,1
6035,1689-YQBYY,0,0,0,1,0.15492957746478872,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5805970149253731,0.10087699053773368,0
6037,2959-FENLU,0,0,0,0,0.11267605633802817,1,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,0.6671641791044776,0.08799907685206555,0
6038,0708-LGSMF,1,0,1,0,0.16901408450704225,1,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.47363184079601983,0.101944380336949,0
6039,9253-QXKBE,1,1,1,0,0.39436619718309857,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.7582089552238807,0.3040445418878375,1
6041,0487-RPVUM,1,0,1,0,0.8450704225352113,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0,0,0,0.8074626865671642,0.6836891299330717,0
6043,2516-XSJKX,0,0,1,1,0.5633802816901409,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,2,0,0,0.5990049751243781,0.3586025848142164,0
6045,9445-SZLCH,0,0,1,1,0.49295774647887325,1,1,1,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0.7870646766169154,0.3968497576736672,1
6046,6599-SFQVE,0,0,0,0,0.07042253521126761,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.3656716417910448,0.03711054696515116,0
6047,8331-ZXFOE,0,0,0,0,0.8028169014084507,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0,0.5258706467661691,0.4939303023309485,0
6048,4003-FUSHP,1,0,0,0,0.2535211267605634,1,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,0.4308457711442786,0.1239787675975075,0
6049,0356-ERHVT,1,0,1,0,0.14084507042253522,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2751243781094527,0.05805446572813293,0
6050,7325-ENZFI,0,0,0,0,0.5352112676056338,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,1,1,0,0.21940298507462683,0.18596815139626127,0
6051,4884-ZTHVF,0,1,0,0,0.09859154929577464,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.6850746268656716,0.08017539810754674,0
6052,3920-HIHMQ,0,0,0,1,0.352112676056338,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.31094527363184077,0.14387837525963537,0
6053,3055-OYMSE,0,1,0,0,0.7323943661971831,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0.5527363184079602,0.4598488345257327,0
6055,7568-PODML,1,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,0.2691542288557214,0.0030579275328871448,1
6057,5349-IECLD,1,0,0,0,0.014084507042253521,1,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0.7631840796019901,0.01838218324486499,1
6058,1397-XKKWR,1,0,0,0,0.08450704225352113,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0.1696517412935323,0.028386798984537272,0
6059,3945-GFWQL,0,0,0,1,0.15492957746478872,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2616915422885572,0.05328871451650127,1
6060,8097-OMULG,1,0,1,1,0.8169014084507042,1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0.582089552238806,0.5219363027925225,0
6061,6013-BHCAW,1,0,1,1,0.8450704225352113,1,1,1,0.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0.6243781094527363,0.5720459266097392,0
6062,0401-WDBXM,1,0,1,1,1.0,1,1,1,1.0,0.0,1.0,0.0,1.0,1.0,2,1,0,0.8686567164179104,0.8681571659358412,0
6065,3797-VTIDR,1,0,1,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0517412935323383,0.0005365797369028385,1
6066,5081-NWSUP,0,0,0,0,0.1267605633802817,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0.464179104477612,0.07693861066235864,0
6067,2580-ATZSQ,0,0,1,1,0.9014084507042254,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0.42885572139303485,0.4448765289637664,0
6068,8085-MSNLK,0,0,1,0,0.8591549295774648,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,0,1,0.9522388059701493,0.7930533117932148,0
6069,9691-HKOVS,0,0,1,0,0.7605633802816901,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0,0.7154228855721394,0.5652146318947611,0
6070,9881-VCZEP,0,0,1,0,0.3380281690140845,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.3567164179104478,0.15626586660512348,0
6071,9526-BIHHD,1,0,0,0,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.11393034825870646,0.0012577890606969766,1
6072,8757-TFHHJ,1,0,0,0,0.0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3139303482587064,0.003577198246018924,0
6073,4523-WXCEF,0,0,1,0,0.8169014084507042,1,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0.8243781094527363,0.6947957535195014,1
6075,5119-KEPFY,1,0,1,0,0.49295774647887325,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0.763681592039801,0.39481306254327253,0
6076,8364-TRMMK,0,0,0,0,0.028169014084507043,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.32238805970149254,0.015289637664435725,1
6077,0916-KNFAJ,1,0,1,0,0.8450704225352113,1,1,1,1.0,0.0,1.0,0.0,0.0,1.0,2,1,1,0.5139303482587065,0.48556427417493647,0
6078,8319-QBEHW,1,0,0,1,0.352112676056338,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1,1,0,0.21592039800995028,0.11596468959150705,0
6079,3063-QFSZL,0,0,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0.36965174129353234,0.004223401800138472,1
6080,8775-LHDJH,0,1,1,0,0.0,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0.7199004975124378,0.008285252711747057,1
6081,9625-QNLUX,1,0,1,1,0.9436619718309859,1,0,1,1.0,1.0,1.0,0.0,1.0,1.0,2,1,0,0.845771144278607,0.8141703207939072,0
6082,3097-NQYSN,1,1,1,0,0.014084507042253521,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0.6825870646766169,0.015872374798061386,1
6083,4024-CSNBY,0,0,1,0,1.0,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1,0,0.7562189054726368,0.7882471728594507,0
6084,7110-BDTWG,0,0,1,0,0.9859154929577465,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,2,1,0,0.28656716417910444,0.374428802215555,0
6087,9605-WGJVW,0,1,0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5169154228855721,0.0059312254788829915,0
6088,9114-DPSIA,1,0,1,1,1.0,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,2,0,0,0.6243781094527363,0.6613431802446342,0
6089,4700-UBQMV,1,0,1,1,0.28169014084507044,1,1,1,1.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0.5736318407960199,0.1766616662820217,0
6091,3565-UNOCC,0,1,1,0,0.39436619718309857,1,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0.8039800995024875,0.33857027463651046,1
6092,4627-MIHJH,0,1,0,0,0.9577464788732394,1,1,1,1.0,0.0,1.0,1.0,1.0,1.0,2,0,0,0.9154228855721394,0.8595372720978537,0
6093,9795-NREXC,0,0,1,0,0.8873239436619719,1,1,1,1.0,0.0,1.0,1.0,1.0,1.0,2,1,0,0.664179104477612,0.6306946688206785,0
6096,9249-FXSCK,0,0,0,0,0.7183098591549296,1,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1,1,0,0.9253731343283582,0.6805504269559196,1
6097,5493-SDRDQ,1,0,0,0,0.014084507042253521,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0.3666666666666667,0.010910454650357719,1
6099,4819-HJPIW,1,0,0,0,0.23943661971830985,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.06865671641791044,0.05285021924763443,0
6100,8654-DHAOW,0,0,0,0,0.014084507042253521,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0.3572139303482587,0.009560350796215094,0
6101,5438-QMDDL,0,0,1,0,0.2535211267605634,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0,1,1,0.4134328358208955,0.12832333256404338,0
6102,9812-GHVRI,0,0,0,0,0.5492957746478874,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.6527363184079601,0.40542926378952227,0
6103,5553-AOINX,0,1,1,1,0.9154929577464789,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,0,0.8621890547263682,0.7930590814678051,0
6104,1228-ZLNBX,1,0,0,0,0.28169014084507044,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.5676616915422885,0.17907915993537965,0
6105,4226-KKDON,1,0,0,0,0.09859154929577464,1,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,0.4815920398009951,0.05794484191091623,0
6106,3831-YCPUO,0,0,1,1,1.0,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.9079601990049752,0.9042349411493191,0
6107,7445-WMRBW,0,0,0,0,0.6619718309859155,1,1,1,0.0,1.0,1.0,1.0,1.0,0.0,1,1,0,0.553233830845771,0.41110085391183937,0
6109,9924-JPRMC,1,0,0,0,1.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,0.9945273631840796,0.9841160858527579,0
6110,0080-EMYVY,0,0,0,0,0.18309859154929578,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.33034825870646767,0.08181975536579737,0
6111,6218-KNUBD,1,0,0,0,0.07042253521126761,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0.40995024875621894,0.039095315024232635,0
